Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion EXAA (DE-LU)
,Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2024-11-14T02:15+01:00,28155.29816,24250.85574,100.4
2024-11-14T02:30+01:00,28151.105,24153.27603,84
2024-11-14T02:45+01:00,28083.7718,23937.6841,94.5
2024-11-14T03:00+01:00,28145.40128,24027.09049,94.63
2024-11-14T03:15+01:00,28144.22382,24278.60461,95.4
2024-11-14T03:30+01:00,28124.32344,24422.61409,97.3
2024-11-14T03:45+01:00,28134.13266,24598.57578,98.5
2024-11-14T04:00+01:00,27870.19453,24803.8729,85
2024-11-14T04:15+01:00,27745.45456,24982.28593,93.1
2024-11-14T04:30+01:00,27888.70526,25109.55372,99.3
2024-11-14T04:45+01:00,27878.18382,25193.77557,103.8
2024-11-14T05:00+01:00,27857.5568,25110.88289,50.07
2024-11-14T05:15+01:00,28216.0848,25004.65862,92.3
2024-11-14T05:30+01:00,28577.87059,25001.77648,108.25
2024-11-14T05:45+01:00,29097.47869,24967.2652,149.95
2024-11-14T06:00+01:00,29617.36219,25472.42161,73.02
2024-11-14T06:15+01:00,30315.63659,25615.22992,105.2
2024-11-14T06:30+01:00,31199.49713,25689.68165,115.06
2024-11-14T06:45+01:00,31685.12099,25603.158,140
2024-11-14T07:00+01:00,32950.75871,26153.21098,114.95
2024-11-14T07:15+01:00,33649.7318,26386.87138,110.09
2024-11-14T07:30+01:00,33877.28388,26703.34417,121.54
2024-11-14T07:45+01:00,34090.12473,26838.05743,145.03
2024-11-14T08:00+01:00,34230.17521,26851.432,130.09
2024-11-14T08:15+01:00,34328.44684,26894.23973,142.08
2024-11-14T08:30+01:00,34509.06365,26671.94374,141.7
2024-11-14T08:45+01:00,34618.3137,26752.55627,135.2
2024-11-14T09:00+01:00,34653.80793,27425.03099,153.2
2024-11-14T09:15+01:00,34649.4203,27850.7819,125.02
2024-11-14T09:30+01:00,34493.8975,27990.41795,134.82
2024-11-14T09:45+01:00,34000.84772,28465.01197,120.04
2024-11-14T10:00+01:00,33837.11218,28697.30003,140.65
2024-11-14T10:15+01:00,33711.37592,29037.2036,131.5
2024-11-14T10:30+01:00,33686.32203,29098.58473,127.2
2024-11-14T10:45+01:00,33818.02099,28944.17545,125.2
2024-11-14T11:00+01:00,33867.90863,29130.39118,134.1
2024-11-14T11:15+01:00,33946.75977,29494.96643,129.5
2024-11-14T11:30+01:00,33888.50073,29712.3186,127.4
2024-11-14T11:45+01:00,33393.17693,29657.10331,122.94
2024-11-14T12:00+01:00,33463.68999,29791.74832,134
2024-11-14T12:15+01:00,33408.79183,29908.04896,129
2024-11-14T12:30+01:00,33518.1193,29784.71511,128.3
2024-11-14T12:45+01:00,33593.88452,29621.98067,119.34
2024-11-14T13:00+01:00,33872.24926,29447.84005,132.1
2024-11-14T13:15+01:00,33899.98219,28941.38625,117.59
2024-11-14T13:30+01:00,33964.78212,28708.45932,128.2
2024-11-14T13:45+01:00,34009.92869,28381.58581,126.1
2024-11-14T14:00+01:00,34316.35741,27884.44629,127.9
2024-11-14T14:15+01:00,34458.11081,27461.9403,132.4
2024-11-14T14:30+01:00,34583.94571,26977.55864,135.45
2024-11-14T14:45+01:00,34608.28234,26424.80989,140.8
2024-11-14T15:00+01:00,34466.59997,25478.77562,137.6
2024-11-14T15:15+01:00,34633.8751,24874.1606,138.4
2024-11-14T15:30+01:00,34731.17305,24505.42378,144.5
2024-11-14T15:45+01:00,34775.88275,24049.37712,150.07
2024-11-14T16:00+01:00,34859.45536,23232.2547,152
2024-11-14T16:15+01:00,34967.69319,22772.72282,151.4
2024-11-14T16:30+01:00,34984.11405,22871.75149,137.73
2024-11-14T16:45+01:00,35049.45322,22825.64632,169
2024-11-14T17:00+01:00,35046.62676,22596.99066,161.1
2024-11-14T17:15+01:00,35005.88816,22877.77704,163.4
2024-11-14T17:30+01:00,35161.09279,22757.77742,180.2
2024-11-14T17:45+01:00,35371.22509,22618.68783,188.4
2024-11-14T18:00+01:00,35027.9386,22737.80525,175.04
2024-11-14T18:15+01:00,34828.57125,22642.31245,162.5
2024-11-14T18:30+01:00,34607.04647,22505.65558,166.03
2024-11-14T18:45+01:00,34459.72256,22233.97036,161
2024-11-14T19:00+01:00,34407.40622,22167.54543,168.76
2024-11-14T19:15+01:00,34424.52183,22138.76113,165.4
2024-11-14T19:30+01:00,34423.4165,22197.97241,151.6
2024-11-14T19:45+01:00,34258.77561,21928.22496,125.08
2024-11-14T20:00+01:00,33985.01093,21710.91558,201
2024-11-14T20:15+01:00,33895.57417,21428.24615,94.53
2024-11-14T20:30+01:00,33703.58048,21225.80825,115.01
2024-11-14T20:45+01:00,33464.63679,20833.82771,95.05
2024-11-14T21:00+01:00,33630.9049,20460.47972,150.08
2024-11-14T21:15+01:00,33589.10025,20084.36498,120.89
2024-11-14T21:30+01:00,33529.54784,19714.08988,120.1
2024-11-14T21:45+01:00,33357.09,19378.11702,100.04
2024-11-14T22:00+01:00,33456.06579,18891.61611,148.5
2024-11-14T22:15+01:00,33425.97229,18360.59383,120.09
2024-11-14T22:30+01:00,33342.33066,18059.963,105.06
2024-11-14T22:45+01:00,33076.60319,17801.31477,94.03
2024-11-14T23:00+01:00,32156.93132,17505.56944,126.56
2024-11-14T23:15+01:00,31375.8051,17319.59586,110.07
2024-11-14T23:30+01:00,30949.46861,17116.22341,109.8
2024-11-14T23:45+01:00,30365.94964,17084.62189,99.8
2024-11-15T00:00+01:00,29867.45337,16656.4484,128.8
2024-11-15T00:15+01:00,29317.09209,16681.50348,111.3
2024-11-15T00:30+01:00,29117.79523,16439.89526,112.01
2024-11-15T00:45+01:00,29105.17527,16200.13241,99.5
2024-11-15T01:00+01:00,28639.76891,16008.27574,111.1
2024-11-15T01:15+01:00,28545.08426,15648.25578,115
2024-11-15T01:30+01:00,28479.6012,15346.85071,112.6
2024-11-15T01:45+01:00,28564.81882,15142.10381,102.89
2024-11-15T02:00+01:00,28755.50882,14868.90413,107.3
2024-11-15T02:15+01:00,28859.71992,14657.93998,111.7
2024-11-15T02:30+01:00,28805.37824,14521.51962,110.7
2024-11-15T02:45+01:00,28711.16669,14600.40441,105.32
2024-11-15T03:00+01:00,28818.30992,14610.13085,110.8
2024-11-15T03:15+01:00,28902.14579,14738.30149,99.6
2024-11-15T03:30+01:00,28833.07149,14888.86038,109.52
2024-11-15T03:45+01:00,28784.62946,14915.50709,113.5
2024-11-15T04:00+01:00,28639.22895,15015.89099,107.7
2024-11-15T04:15+01:00,28703.38056,14933.24312,100.7
2024-11-15T04:30+01:00,28746.29178,15010.40226,104.2
2024-11-15T04:45+01:00,28913.2952,15165.2132,117.8
2024-11-15T05:00+01:00,29310.18443,15283.45423,45.05
2024-11-15T05:15+01:00,29451.98002,15474.88361,80.07
2024-11-15T05:30+01:00,29791.1826,15590.27056,110.6
2024-11-15T05:45+01:00,30134.2847,15772.09365,218.03
2024-11-15T06:00+01:00,30699.73357,16132.70433,86.47
2024-11-15T06:15+01:00,31550.00584,16272.42118,119.1
2024-11-15T06:30+01:00,32473.34527,16538.12529,137.5
2024-11-15T06:45+01:00,32942.49407,16818.1219,157.7
2024-11-15T07:00+01:00,33331.76656,17205.36717,124.91
2024-11-15T07:15+01:00,33539.83167,17652.95884,139.7
2024-11-15T07:30+01:00,33525.70038,17882.65142,147.92
2024-11-15T07:45+01:00,33731.39763,18098.03768,164.4
2024-11-15T08:00+01:00,33886.46475,18432.74165,156.1
2024-11-15T08:15+01:00,33800.13748,18762.23667,153.8
2024-11-15T08:30+01:00,33772.46053,19290.32933,148.14
2024-11-15T08:45+01:00,33723.94941,19601.7897,147.4
2024-11-15T09:00+01:00,33555.30901,19820.2688,148.5
2024-11-15T09:15+01:00,33476.87143,20346.99116,146.1
2024-11-15T09:30+01:00,33371.66597,20785.60462,140.3
2024-11-15T09:45+01:00,33196.86509,21144.66808,133.4
2024-11-15T10:00+01:00,32891.81837,21439.8442,154.24
2024-11-15T10:15+01:00,32785.99582,21880.2304,138.4
2024-11-15T10:30+01:00,32776.94248,22329.47925,133.6
2024-11-15T10:45+01:00,32592.77522,22890.33555,129.9
2024-11-15T11:00+01:00,32416.29233,23251.97159,137.4
2024-11-15T11:15+01:00,32403.162,23603.31884,132.7
2024-11-15T11:30+01:00,32357.09426,23991.13172,130.5
2024-11-15T11:45+01:00,32284.16179,24171.42822,133.16
2024-11-15T12:00+01:00,32270.74364,24150.60267,137.7
2024-11-15T12:15+01:00,31891.8961,24203.65784,130.7
2024-11-15T12:30+01:00,31819.91601,24213.80315,139.76
2024-11-15T12:45+01:00,31800.92948,24014.46644,123.6
2024-11-15T13:00+01:00,32013.59999,23607.95362,130.7
2024-11-15T13:15+01:00,32012.09139,23262.25878,129.9
2024-11-15T13:30+01:00,32114.1775,22782.72172,128.6
2024-11-15T13:45+01:00,32099.82908,22350.02628,144.94
2024-11-15T14:00+01:00,32200.73303,21963.35205,125.7
2024-11-15T14:15+01:00,32241.63322,21461.10613,130.6
2024-11-15T14:30+01:00,32273.94873,20952.88211,136
2024-11-15T14:45+01:00,32266.83287,20456.15584,141.81
2024-11-15T15:00+01:00,32340.88559,19961.87692,132.9
2024-11-15T15:15+01:00,32348.3856,19673.8868,135.6
2024-11-15T15:30+01:00,32337.58865,19470.68245,142.6
2024-11-15T15:45+01:00,32488.85515,19323.39137,145.95
2024-11-15T16:00+01:00,32795.38903,19264.77555,144.26
2024-11-15T16:15+01:00,33070.80451,19505.43698,138.6
2024-11-15T16:30+01:00,33191.64467,19691.25243,146.3
2024-11-15T16:45+01:00,33182.23661,19919.0402,155.4
2024-11-15T17:00+01:00,33097.32237,20459.57858,148.2
2024-11-15T17:15+01:00,33221.95057,20777.96097,146
2024-11-15T17:30+01:00,33209.59847,21201.51383,159.3
2024-11-15T17:45+01:00,33388.57013,21154.60217,150.48
2024-11-15T18:00+01:00,33752.36578,21409.34194,155.78
2024-11-15T18:15+01:00,33974.99499,21594.13993,151.2
2024-11-15T18:30+01:00,34066.13657,21829.62734,140.07
2024-11-15T18:45+01:00,34145.19188,22319.51184,132.56
2024-11-15T19:00+01:00,34065.01156,22995.95499,157.56
2024-11-15T19:15+01:00,34248.54221,23010.73804,124.77
2024-11-15T19:30+01:00,34502.57923,23236.15552,127.55
2024-11-15T19:45+01:00,34278.60885,23528.95039,110.01
2024-11-15T20:00+01:00,34000.17546,23830.96358,185.1
2024-11-15T20:15+01:00,33604.90054,24147.08804,117.55
2024-11-15T20:30+01:00,33485.9732,24358.07619,100.03
2024-11-15T20:45+01:00,32989.88728,24538.0105,63.27
2024-11-15T21:00+01:00,32249.84757,24485.83115,139.2
2024-11-15T21:15+01:00,31514.52956,24726.39604,119.4
2024-11-15T21:30+01:00,30954.58308,24708.73572,106
2024-11-15T21:45+01:00,30510.26889,24716.48083,71.92
2024-11-15T22:00+01:00,30100.0731,23892.79991,139.96
2024-11-15T22:15+01:00,29676.89438,23968.79576,110.5
2024-11-15T22:30+01:00,29393.95013,23928.42582,97.14
2024-11-15T22:45+01:00,28816.12627,23820.98688,65.07
2024-11-15T23:00+01:00,28198.01032,23942.14778,116.9
2024-11-15T23:15+01:00,27669.65301,23849.85411,95.56
2024-11-15T23:30+01:00,27122.60395,23616.97787,95.6
2024-11-15T23:45+01:00,26610.41486,23513.96668,94.9
2024-11-16T00:00+01:00,25430.64307,23835.60975,85.03
2024-11-16T00:15+01:00,25063.85107,24128.01086,108.94
2024-11-16T00:30+01:00,24084.85559,24872.38939,99.95
2024-11-16T00:45+01:00,23733.33671,25258.94607,92.5
2024-11-16T01:00+01:00,23444.44352,25953.0194,107.44
2024-11-16T01:15+01:00,23204.44766,25767.95982,99.91
2024-11-16T01:30+01:00,23285.19087,25945.84757,96.21
2024-11-16T01:45+01:00,23019.69759,26150.18822,55.09
2024-11-16T02:00+01:00,22589.84322,26119.43973,99.92
2024-11-16T02:15+01:00,22382.79393,26307.14148,85.82
2024-11-16T02:30+01:00,22296.5574,26613.74805,60.1
2024-11-16T02:45+01:00,22567.63044,26803.43537,89.9
2024-11-16T03:00+01:00,23030.97265,27324.02636,94.92
2024-11-16T03:15+01:00,22720.78588,27556.01131,78.98
2024-11-16T03:30+01:00,22317.63075,27580.49897,57.6
2024-11-16T03:45+01:00,22340.93091,27641.95925,87.42
2024-11-16T04:00+01:00,22670.11347,27783.00636,69.22
2024-11-16T04:15+01:00,22619.69546,27907.54998,60.08
2024-11-16T04:30+01:00,22678.00705,28043.65523,89.3
2024-11-16T04:45+01:00,22813.74194,28370.90659,86.3
2024-11-16T05:00+01:00,23013.73456,27999.06873,52.97
2024-11-16T05:15+01:00,22888.88651,28066.30594,55.09
2024-11-16T05:30+01:00,22944.20823,28359.49749,83.7
2024-11-16T05:45+01:00,22776.7279,28376.94782,109.99
2024-11-16T06:00+01:00,22482.42622,29657.63515,47.59
2024-11-16T06:15+01:00,22617.22866,29846.30013,88.36
2024-11-16T06:30+01:00,22846.31207,29850.00117,94.8
2024-11-16T06:45+01:00,23221.83633,29487.92537,101
2024-11-16T07:00+01:00,23797.71937,28952.95174,79.3
2024-11-16T07:15+01:00,23914.63581,29098.87011,91.4
2024-11-16T07:30+01:00,24017.29035,29444.73461,88.24
2024-11-16T07:45+01:00,24047.15521,29722.62122,104.3
2024-11-16T08:00+01:00,24074.09668,30639.80909,108.5
2024-11-16T08:15+01:00,24121.41122,31278.35474,102.2
2024-11-16T08:30+01:00,24169.40541,32143.23964,104.83
2024-11-16T08:45+01:00,24141.32201,32972.44275,89
2024-11-16T09:00+01:00,24160.61049,33857.0188,109.79
2024-11-16T09:15+01:00,24071.70879,34814.01138,104
2024-11-16T09:30+01:00,24061.13506,35549.70103,96.1
2024-11-16T09:45+01:00,23908.76894,36377.78386,85.2
2024-11-16T10:00+01:00,22858.92577,37585.85428,102.48
2024-11-16T10:15+01:00,22722.55273,38680.39527,99.4
2024-11-16T10:30+01:00,22674.40474,39293.28832,85.08
2024-11-16T10:45+01:00,22085.35035,39904.44383,83.6
2024-11-16T11:00+01:00,21570.12205,40443.71121,102.3
2024-11-16T11:15+01:00,21411.45014,40946.12759,94
2024-11-16T11:30+01:00,21703.00455,41312.71801,76.97
2024-11-16T11:45+01:00,21693.24846,41376.54278,62.58
2024-11-16T12:00+01:00,21788.01425,41498.80297,101.4
2024-11-16T12:15+01:00,21812.41169,41500.98027,87.24
2024-11-16T12:30+01:00,21936.87603,41392.23518,60.09
2024-11-16T12:45+01:00,22193.61564,40724.89729,60.09
2024-11-16T13:00+01:00,21983.92326,40436.68897,84.1
2024-11-16T13:15+01:00,21957.57445,39743.25189,66.08
2024-11-16T13:30+01:00,21871.46511,39196.08595,85.6
2024-11-16T13:45+01:00,21946.42056,38586.85981,60.1
2024-11-16T14:00+01:00,21719.33159,38128.2592,73.1
2024-11-16T14:15+01:00,21942.65885,37351.95983,60.09
2024-11-16T14:30+01:00,22159.94977,36348.22524,79.5
2024-11-16T14:45+01:00,22436.57378,35403.61204,102.44
2024-11-16T15:00+01:00,22382.37304,34371.48921,65.42
2024-11-16T15:15+01:00,22213.95739,33787.55582,86.6
2024-11-16T15:30+01:00,22284.99445,33311.35348,101.4
2024-11-16T15:45+01:00,22430.95096,32788.06778,115.7
2024-11-16T16:00+01:00,22230.63523,33007.10783,85.7
2024-11-16T16:15+01:00,22139.43263,33318.92071,97.9
2024-11-16T16:30+01:00,22161.07088,33380.6725,112.3
2024-11-16T16:45+01:00,22544.31167,32976.64499,122.63
2024-11-16T17:00+01:00,22927.33987,32801.4625,105.3
2024-11-16T17:15+01:00,23285.26526,33169.77602,109.4
2024-11-16T17:30+01:00,23372.67495,33196.92279,126.27
2024-11-16T17:45+01:00,23254.97799,33313.77369,118.4
2024-11-16T18:00+01:00,22841.61006,34323.12874,124.85
2024-11-16T18:15+01:00,22765.16176,34298.44314,119.96
2024-11-16T18:30+01:00,23026.79878,34095.6449,114.97
2024-11-16T18:45+01:00,22815.93075,33984.08886,104.1
2024-11-16T19:00+01:00,22319.44151,34772.46465,139.84
2024-11-16T19:15+01:00,21751.19935,34993.55349,122
2024-11-16T19:30+01:00,21344.06473,35484.8914,112.2
2024-11-16T19:45+01:00,21099.213,35817.76789,60.06
2024-11-16T20:00+01:00,20547.47348,35478.43671,141.2
2024-11-16T20:15+01:00,20234.11223,35299.97363,109.6
2024-11-16T20:30+01:00,19939.55335,35692.72078,57.55
2024-11-16T20:45+01:00,19679.57698,35987.4817,76.82
2024-11-16T21:00+01:00,19468.52881,35994.5842,114
2024-11-16T21:15+01:00,19016.72252,36234.18529,79.02
2024-11-16T21:30+01:00,18176.2755,36287.54257,84.93
2024-11-16T21:45+01:00,17700.77386,36376.23496,45.08
2024-11-16T22:00+01:00,17372.43216,35692.30488,112.49
2024-11-16T22:15+01:00,17017.67333,35631.81381,84.89
2024-11-16T22:30+01:00,16778.48811,35680.59996,45.08
2024-11-16T22:45+01:00,16554.05119,35674.22868,40.04
2024-11-16T23:00+01:00,16342.53982,35422.67496,58.65
2024-11-16T23:15+01:00,16113.81532,35067.17141,45.05
2024-11-16T23:30+01:00,15997.17418,34814.74153,72.44
2024-11-16T23:45+01:00,15777.10592,34825.17061,67.42
2024-11-17T00:00+01:00,14998.90725,35809.33458,76.6
2024-11-17T00:15+01:00,14883.93772,36028.65377,65.8
2024-11-17T00:30+01:00,14830.91961,35911.33502,45.57
2024-11-17T00:45+01:00,14827.89632,35268.93409,30.08
2024-11-17T01:00+01:00,14704.7378,34727.34878,45.9
2024-11-17T01:15+01:00,14359.05493,35009.39468,36.6
2024-11-17T01:30+01:00,14240.12759,34872.09807,32.2
2024-11-17T01:45+01:00,14310.55938,34619.08583,27.59
2024-11-17T02:00+01:00,14421.60174,35018.83943,35.03
2024-11-17T02:15+01:00,14390.83794,35556.12678,29.57
2024-11-17T02:30+01:00,14355.34253,35421.54504,27.53
2024-11-17T02:45+01:00,14379.5505,35425.4429,25.02
2024-11-17T03:00+01:00,14002.95011,35358.44155,28.3
2024-11-17T03:15+01:00,13585.03141,35795.69686,16.1
2024-11-17T03:30+01:00,13433.69116,36072.54924,16.2
2024-11-17T03:45+01:00,13233.38319,36334.34672,15.7
2024-11-17T04:00+01:00,12670.83013,36518.69811,26.62
2024-11-17T04:15+01:00,12542.99816,36666.21089,16.2
2024-11-17T04:30+01:00,12545.2489,36904.79054,15.5
2024-11-17T04:45+01:00,12574.61582,37249.11915,13.3
2024-11-17T05:00+01:00,12997.66225,37431.77909,22.8
2024-11-17T05:15+01:00,13081.23166,37388.43448,19.4
2024-11-17T05:30+01:00,13112.42212,36992.03691,20.07
2024-11-17T05:45+01:00,13346.14622,37061.7905,14.7
2024-11-17T06:00+01:00,13483.94802,38060.15439,14.29
2024-11-17T06:15+01:00,13607.4363,38732.95636,21.5
2024-11-17T06:30+01:00,13682.26666,38681.28549,23.4
2024-11-17T06:45+01:00,13691.73272,38805.9287,20.8
2024-11-17T07:00+01:00,13856.75632,38969.22126,20.02
2024-11-17T07:15+01:00,13884.04645,39688.46225,27.52
2024-11-17T07:30+01:00,13934.40805,40016.67461,35
2024-11-17T07:45+01:00,14063.76288,40358.08626,26.99
2024-11-17T08:00+01:00,14156.84993,40892.0157,63.8
2024-11-17T08:15+01:00,14104.09523,41201.60605,38.77
2024-11-17T08:30+01:00,14153.83565,41861.23349,32.58
2024-11-17T08:45+01:00,14277.403,42531.94054,32.54
2024-11-17T09:00+01:00,14649.01923,42979.49284,64.1
2024-11-17T09:15+01:00,14782.9728,43904.87774,32.57
2024-11-17T09:30+01:00,14792.27139,44993.95459,32.55
2024-11-17T09:45+01:00,15087.87704,46208.56293,31.28
2024-11-17T10:00+01:00,15457.79116,46859.8152,37.84
2024-11-17T10:15+01:00,15144.21872,47406.85696,35.07
2024-11-17T10:30+01:00,15074.16024,48079.57739,32.55
2024-11-17T10:45+01:00,15152.66644,48851.98789,35.03
2024-11-17T11:00+01:00,15595.05522,48512.2172,42.54
2024-11-17T11:15+01:00,15658.88383,49347.80371,15.39
2024-11-17T11:30+01:00,15786.79777,49268.94683,32.51
2024-11-17T11:45+01:00,15724.5567,49341.3877,35.01
2024-11-17T12:00+01:00,15761.43067,49555.73127,22.57
2024-11-17T12:15+01:00,15705.98881,49298.61771,35.01
2024-11-17T12:30+01:00,15751.99302,48771.47904,10.07
2024-11-17T12:45+01:00,15981.15965,48086.73365,23.61
2024-11-17T13:00+01:00,16194.31261,47335.43658,27.52
2024-11-17T13:15+01:00,16500.94305,46866.9531,10.07
2024-11-17T13:30+01:00,16632.43736,46113.19979,32.5
2024-11-17T13:45+01:00,16886.38783,45520.10636,20.1
2024-11-17T14:00+01:00,17029.10751,45404.62297,30
2024-11-17T14:15+01:00,16831.3542,44663.35253,12.56
2024-11-17T14:30+01:00,16973.42622,43922.46657,35.39
2024-11-17T14:45+01:00,17007.52312,43388.31109,42.5
2024-11-17T15:00+01:00,16783.3195,42915.75524,35.06
2024-11-17T15:15+01:00,16811.32903,42128.04608,35.06
2024-11-17T15:30+01:00,16950.97219,41871.87876,42.57
2024-11-17T15:45+01:00,17316.76753,41646.87153,70.53
2024-11-17T16:00+01:00,18254.09647,41470.24805,37.57
2024-11-17T16:15+01:00,18390.18054,40644.34512,42.58
2024-11-17T16:30+01:00,18537.3514,40250.34754,78.71
2024-11-17T16:45+01:00,18784.61312,40024.38513,97.43
2024-11-17T17:00+01:00,18785.64484,41100.04313,40.08
2024-11-17T17:15+01:00,18538.26756,42515.13447,86.56
2024-11-17T17:30+01:00,18569.35857,42913.3384,99.91
2024-11-17T17:45+01:00,18651.04122,43315.39538,93.8
2024-11-17T18:00+01:00,18812.65139,42910.43876,52.59
2024-11-17T18:15+01:00,18875.84826,43087.69232,55.09
2024-11-17T18:30+01:00,18818.07086,43247.12591,99.91
2024-11-17T18:45+01:00,18750.11605,43113.35695,87.59
2024-11-17T19:00+01:00,18551.37494,42878.17131,104.91
2024-11-17T19:15+01:00,18378.47402,42733.70811,65.84
2024-11-17T19:30+01:00,18178.30345,42822.63301,55.09
2024-11-17T19:45+01:00,18020.7771,42735.02319,47.6
2024-11-17T20:00+01:00,18018.50505,42000.80516,60.1
2024-11-17T20:15+01:00,18001.50055,41968.4276,55.1
2024-11-17T20:30+01:00,18002.57988,41643.41396,47.59
2024-11-17T20:45+01:00,17930.36066,41228.9314,70.62
2024-11-17T21:00+01:00,17347.06921,41336.14382,90.75
2024-11-17T21:15+01:00,17117.39166,40923.03181,45.08
2024-11-17T21:30+01:00,17122.5731,40577.67615,40.09
2024-11-17T21:45+01:00,17121.67308,40494.84785,35.09
2024-11-17T22:00+01:00,17065.83161,39047.49841,62.39
2024-11-17T22:15+01:00,16658.36264,38900.53438,20.09
2024-11-17T22:30+01:00,16276.08735,39165.35464,35.02
2024-11-17T22:45+01:00,16183.43556,39629.87798,32.51
2024-11-17T23:00+01:00,16176.21682,39438.79038,45.04
2024-11-17T23:15+01:00,16117.92983,39300.37641,36.36
2024-11-17T23:30+01:00,16021.06102,39423.9457,35
2024-11-17T23:45+01:00,15930.70938,39194.77263,7.56
2024-11-18T00:00+01:00,15889.17681,39764.04339,37.56
2024-11-18T00:15+01:00,15985.85008,40133.46126,32.52
2024-11-18T00:30+01:00,16036.2944,39960.73838,27.52
2024-11-18T00:45+01:00,16148.07927,39464.26492,3.2
2024-11-18T01:00+01:00,15889.43333,39210.64727,30.03
2024-11-18T01:15+01:00,15655.75041,39160.97875,20.47
2024-11-18T01:30+01:00,15632.19382,39055.60138,27.51
2024-11-18T01:45+01:00,15927.03145,39371.07442,7.59
2024-11-18T02:00+01:00,16128.95556,39784.82588,25.02
2024-11-18T02:15+01:00,16165.48536,40046.94252,25.01
2024-11-18T02:30+01:00,16317.89295,39926.29208,12.37
2024-11-18T02:45+01:00,16294.31076,39554.10712,30.01
2024-11-18T03:00+01:00,16273.75231,39552.55291,22.52
2024-11-18T03:15+01:00,16368.55667,39645.90027,25.01
2024-11-18T03:30+01:00,16440.85562,40141.12779,27.52
2024-11-18T03:45+01:00,16706.65325,40027.38883,22.01
2024-11-18T04:00+01:00,16899.22885,40362.28835,20
2024-11-18T04:15+01:00,17117.86457,40612.10611,14.37
2024-11-18T04:30+01:00,17306.04592,40265.02228,32.56
2024-11-18T04:45+01:00,17503.06381,39691.72197,45.1
2024-11-18T05:00+01:00,17884.77038,40442.0325,-180.34
2024-11-18T05:15+01:00,18137.53459,40466.92978,7.54
2024-11-18T05:30+01:00,18516.32673,40394.32629,44.2
2024-11-18T05:45+01:00,19054.14686,40382.41747,345
2024-11-18T06:00+01:00,20066.00242,40475.03121,34.4
2024-11-18T06:15+01:00,20934.88271,39762.82977,74.1
2024-11-18T06:30+01:00,21642.73844,39650.75654,98.2
2024-11-18T06:45+01:00,22417.88729,39506.37609,118.92
2024-11-18T07:00+01:00,23603.93342,39431.95086,89.92
2024-11-18T07:15+01:00,23737.43319,39585.67395,114.4
2024-11-18T07:30+01:00,24017.0279,39693.55196,96.36
2024-11-18T07:45+01:00,24652.4594,39827.02024,142.44
2024-11-18T08:00+01:00,25109.24902,40038.70747,125.06
2024-11-18T08:15+01:00,25710.61838,40058.91926,126.4
2024-11-18T08:30+01:00,25933.04555,40443.77523,123.5
2024-11-18T08:45+01:00,25904.64768,41481.66688,67.59
2024-11-18T09:00+01:00,25727.76496,41680.72723,134.7
2024-11-18T09:15+01:00,25593.47443,42237.87599,126.5
2024-11-18T09:30+01:00,25565.70232,43131.44108,70.1
2024-11-18T09:45+01:00,25755.44356,43999.09914,87.11
2024-11-18T10:00+01:00,25264.06294,44793.38864,124.95
2024-11-18T10:15+01:00,25170.67571,44815.06851,117.8
2024-11-18T10:30+01:00,25295.11662,45324.17985,87.73
2024-11-18T10:45+01:00,25196.77125,45486.0258,70.07
2024-11-18T11:00+01:00,25131.21954,44880.7472,115.6
2024-11-18T11:15+01:00,25303.38016,44713.91884,115.2
2024-11-18T11:30+01:00,25361.72679,45011.20255,95.65
2024-11-18T11:45+01:00,25299.0572,45287.24967,67.57
2024-11-18T12:00+01:00,25099.95173,45410.44682,114.92
2024-11-18T12:15+01:00,24967.66998,45367.1361,117.42
2024-11-18T12:30+01:00,25047.02474,45427.97207,87.88
2024-11-18T12:45+01:00,25323.90849,44898.59564,70.09
2024-11-18T13:00+01:00,25232.80615,44652.5478,114.93
2024-11-18T13:15+01:00,25164.6627,44249.76937,119.91
2024-11-18T13:30+01:00,25422.17931,43587.06292,72.6
2024-11-18T13:45+01:00,26101.79536,42642.76955,89.77
2024-11-18T14:00+01:00,26528.91792,41595.9697,117.41
2024-11-18T14:15+01:00,26724.59635,40860.05587,70.1
2024-11-18T14:30+01:00,26747.01624,39933.22878,108.16
2024-11-18T14:45+01:00,26955.03823,38491.09406,139.94
2024-11-18T15:00+01:00,26822.90307,37216.95244,77.59
2024-11-18T15:15+01:00,26727.82334,36327.21149,92.84
2024-11-18T15:30+01:00,27132.04276,34402.73439,149.91
2024-11-18T15:45+01:00,27395.69723,33513.68584,162.48
2024-11-18T16:00+01:00,27921.45398,33151.74764,90.09
2024-11-18T16:15+01:00,27868.93368,33459.98078,105.99
2024-11-18T16:30+01:00,28019.90509,33597.41827,154.92
2024-11-18T16:45+01:00,28056.06685,34388.10819,162.44
2024-11-18T17:00+01:00,27969.15097,34772.34211,100.1
2024-11-18T17:15+01:00,27788.73849,34527.0969,159.92
2024-11-18T17:30+01:00,27880.48343,33715.56728,164.91
2024-11-18T17:45+01:00,28070.57892,33494.27639,139.68
2024-11-18T18:00+01:00,27996.05197,34327.31366,159.93
2024-11-18T18:15+01:00,27941.04062,34308.59118,162.42
2024-11-18T18:30+01:00,27999.2472,34206.75037,162.41
